candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,balanced_cycle_rank,selection_role,selection_subrole,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,cycle_table_n_frames,downsample,n_candidates,overlay_png
120,305.51724137931035,205.3793103448276,1222.0689655172414,821.5172413793103,29,464,303,202,309,209,4606.45751953125,11.979501724243164,1080.9683837890625,bright,1600308.9081384474,54,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
76,402.375,117.875,1609.5,471.5,32,512,399,115,407,123,4352.1015625,11.338601112365723,1115.6995849609375,bright,1579095.7957661152,55,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
78,208.53968253968253,123.01587301587301,834.1587301587301,492.06349206349205,63,1008,203,117,213,128,2883.912841796875,7.639195919036865,850.8540649414062,bright,1387938.8383505,56,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
82,137.2826086956522,124.06521739130434,549.1304347826087,496.2608695652174,46,736,133,121,143,128,3370.728515625,8.865827560424805,1120.272705078125,bright,1374677.6975367442,57,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
151,44.625,264.875,178.5,1059.5,16,256,43,263,48,268,5718.3212890625,14.781073570251465,2209.56787109375,bright,1352366.842751488,58,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
2,374.8421052631579,3.8421052631578947,1499.3684210526317,15.368421052631579,19,304,373,2,378,7,5130.87841796875,13.571345329284668,1732.907470703125,bright,1323025.5342037263,59,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
55,75.5,84.5,302.0,338.0,12,192,74,83,78,87,6526.02001953125,16.81623649597168,1560.6668701171875,bright,1316917.1523105986,60,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
19,193.61904761904762,25.047619047619047,774.4761904761905,100.19047619047619,21,336,192,21,196,29,4897.59423828125,12.713082313537598,1448.797607421875,bright,1307533.892481117,61,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
87,437.6666666666667,130.125,1750.6666666666667,520.5,24,384,435,128,441,133,4486.94482421875,11.678364753723145,1246.7156982421875,bright,1257604.2788893618,62,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
18,107.375,22.375,429.5,89.5,16,256,105,20,110,25,5454.97265625,14.117510795593262,1591.73583984375,bright,1232170.1658284068,63,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
119,455.5,203.0,1822.0,812.0,12,192,454,201,458,206,6184.63037109375,15.956034660339355,1671.8387451171875,bright,1184186.118750712,64,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
71,392.0,109.5,1568.0,438.0,16,256,390,108,395,112,5052.564453125,13.103559494018555,1464.808837890625,bright,1059305.2625421882,65,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
1,108.23333333333333,3.433333333333333,432.93333333333334,13.733333333333333,30,480,104,2,113,6,3620.196044921875,9.494413375854492,1703.1790771484375,bright,1031149.1325636534,66,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
37,288.2631578947368,54.68421052631579,1153.0526315789473,218.73684210526315,19,304,286,52,291,58,4494.84130859375,11.698260307312012,1153.9024658203125,bright,999054.6496917843,67,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
77,289.3,117.7,1157.2,470.8,10,160,288,116,292,120,6027.3720703125,15.559789657592773,1784.9970703125,bright,937846.4160211198,68,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
158,57.7,276.9,230.8,1107.6,20,320,55,275,62,280,4171.28271484375,10.882990837097168,1323.582763671875,bright,907920.6312917266,69,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
79,266.3,120.3,1065.2,481.2,10,160,265,119,269,123,5901.947265625,15.243756294250488,1410.161865234375,bright,899678.4577870555,70,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
97,475.8333333333333,143.0,1903.3333333333333,572.0,12,192,474,141,478,146,5318.63525390625,13.899832725524902,2028.7242431640625,bright,887137.6842885185,71,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
140,61.7,245.3,246.8,981.2,10,160,60,244,64,248,5841.9208984375,15.092506408691406,1639.1875,bright,881692.2859873623,72,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
41,225.0,64.875,900.0,259.5,16,256,223,63,228,68,4430.75146484375,11.536774635314941,1258.823974609375,bright,817865.2978399023,73,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
160,202.64285714285714,282.2142857142857,810.5714285714286,1128.857142857143,14,224,201,280,205,285,4548.8125,11.834254264831543,1132.756103515625,bright,753645.2521926165,74,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
70,6.72,109.96,26.88,439.84,25,400,3,108,11,113,3378.773193359375,8.886098861694336,1021.285400390625,bright,750602.815685852,75,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
12,464.5,12.5,1858.0,50.0,12,192,463,11,467,15,4892.19580078125,12.699479103088379,1283.915771484375,bright,745540.0600828584,76,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
50,205.64285714285714,78.21428571428571,822.5714285714286,312.85714285714283,14,224,204,76,208,81,4484.22314453125,11.6715087890625,1015.1397094726562,bright,732727.0978091955,77,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
64,428.64285714285717,96.21428571428571,1714.5714285714287,384.85714285714283,14,224,427,94,431,99,4396.40234375,11.450224876403809,1028.4818115234375,bright,704757.1367632076,78,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
166,314.5,295.5,1258.0,1182.0,12,192,313,294,317,298,4619.7314453125,12.01294994354248,1647.7880859375,bright,665959.2312617786,79,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
116,95.15,190.3,380.6,761.2,20,320,93,188,98,194,3551.65869140625,9.321720123291016,1255.9085693359375,bright,662151.3658948615,80,146.0,1,future8_negative,hard_negative_high_warning,3.21719464829548,0,1,0,17_c2_x10_HighHighCOV_150723,0,10,12377,0,1237,0,1236,16,1244.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_146_rank1_17_c2_x10_HighHighCOV_150723_local0.png
28,140.9591836734694,39.69387755102041,563.8367346938776,158.77551020408163,49,784,137,34,145,45,10660.646484375,26.217365264892578,2428.621337890625,bright,13695209.079196863,1,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
10,330.92432432432435,25.227027027027027,1323.6972972972974,100.90810810810811,185,2960,324,15,340,36,4437.248046875,15.645694732666016,1260.6717529296875,bright,12843408.25298708,2,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
100,294.6470588235294,145.91176470588235,1178.5882352941176,583.6470588235294,34,544,291,143,298,150,12388.37890625,30.30314064025879,2448.21142578125,bright,12763830.80223091,3,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
153,293.1111111111111,254.82716049382717,1172.4444444444443,1019.3086419753087,81,1296,286,249,299,262,7621.6875,18.8198184967041,1485.05908203125,bright,11618540.806476474,4,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
17,411.9430894308943,30.26829268292683,1647.7723577235772,121.07317073170732,123,1968,404,23,419,38,5319.21240234375,16.568716049194336,1268.689208984375,bright,10840299.947673734,5,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
6,404.3243243243243,10.837837837837839,1617.2972972972973,43.351351351351354,37,592,401,8,409,15,10718.935546875,26.34543800354004,2554.00927734375,bright,10448616.920823064,6,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
14,245.625,25.4,982.5,101.6,40,640,242,22,249,30,10255.5380859375,25.229557037353516,2466.15380859375,bright,10349707.323516458,7,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
77,468.3953488372093,109.69767441860465,1873.5813953488373,438.7906976744186,43,688,466,105,472,117,8651.009765625,23.45796775817871,1827.436279296875,bright,8726209.650781978,8,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
134,367.2857142857143,207.82142857142858,1469.142857142857,831.2857142857143,28,448,364,205,371,211,11058.212890625,27.09311866760254,2652.82080078125,bright,8388841.274724826,9,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
91,471.23333333333335,121.93333333333334,1884.9333333333334,487.73333333333335,30,480,468,119,475,126,10343.7861328125,25.369028091430664,2350.03564453125,bright,7872354.029252138,10,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
56,198.95238095238096,79.0,795.8095238095239,316.0,84,1344,194,73,205,86,6035.19970703125,14.971335411071777,1360.6693115234375,bright,7589819.923288425,11,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
170,61.85,293.3,247.4,1173.2,20,320,60,291,65,297,11904.197265625,29.134693145751953,2995.109130859375,bright,6936502.689609677,12,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
53,173.68,72.0,694.72,288.0,25,400,171,69,177,75,10535.982421875,25.832849502563477,1963.2459716796875,bright,6804361.206648778,13,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
135,17.653846153846153,209.65384615384616,70.61538461538461,838.6153846153846,26,416,15,207,21,213,9980.8681640625,24.493215560913086,1800.2520751953125,bright,6356052.441113379,14,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
54,150.15,73.3,600.6,293.2,20,320,148,71,153,77,11384.5673828125,27.880691528320312,2295.645751953125,bright,6348192.227671444,15,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
52,434.0833333333333,68.41666666666667,1736.3333333333333,273.6666666666667,24,384,431,66,438,72,9802.8291015625,24.063566207885742,2157.71875,bright,5661384.65064092,16,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
34,475.7894736842105,45.05263157894737,1903.157894736842,180.21052631578948,19,304,474,42,478,49,10954.05859375,26.975505828857422,1671.2945556640625,bright,5614334.157461628,17,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
152,96.11428571428571,252.0857142857143,384.45714285714286,1008.3428571428572,35,560,93,249,101,256,7737.25732421875,19.078819274902344,1095.114990234375,bright,5166620.696026441,18,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
156,16.2,254.4,64.8,1017.6,25,400,14,251,19,259,8909.5234375,21.907794952392578,1428.2347412109375,bright,4879700.314807147,19,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
5,49.5,10.0,198.0,40.0,16,256,48,8,52,13,11132.408203125,27.272167205810547,1707.68408203125,bright,4857678.366703391,20,40.0,2,future8_negative,hard_negative_high_warning,0.7842017555889671,0,0,0,5_c2_x10_260623,5,10,9279,4639,5567,4639,5566,16,927.0,4,80,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/balanced_future_roi_reconstruction/overlays/cycle_40_rank2_5_c2_x10_260623_local5.png
