candidate_id,x_ds,y_ds,x_full_approx,y_full_approx,area_ds_px,area_full_approx_px,bbox_x0_ds,bbox_y0_ds,bbox_x1_ds,bbox_y1_ds,mean_residual,mean_abs_z,mean_temporal_std,polarity,rank_score,candidate_rank,cycleNo,pre_event_sampling_rank,event_relative_bin,selection_reason,sampling_priority,cycles_to_next_event,cycles_since_prev_event,already_in_existing_video_cohort,future_any_drop_within_8cycles,future_any_drop_within_16cycles,future_event_within_32cycles,past_event_within_16cycles,any_abrupt_drop,source_stem,local_cycle_index,n_segments_inferred,h5_total_frames,segment_start_frame,segment_end_frame,sampled_first_frame,sampled_last_frame,n_sampled_frames,downsample,n_candidates,overlay_png
12,103.0,18.5,412.0,74.0,12,192,101,17,106,21,7716.01611328125,19.204957962036133,1384.384765625,bright,1778229.181079518,56,88,1,post_event_1_16,source_fill,0.13585909866847906,28.0,2.0,True,0,0,1,1,0,10_c2_x10_030723,3,10,9068,2720,3627,2720,3626,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_88_pre1_10_c2_x10_030723_local3.png
23,260.8421052631579,38.8421052631579,1043.3684210526317,155.3684210526316,19,304,259,37,264,42,5883.77734375,14.733451843261719,1700.4874267578125,bright,1647078.6528616846,57,88,1,post_event_1_16,source_fill,0.13585909866847906,28.0,2.0,True,0,0,1,1,0,10_c2_x10_030723,3,10,9068,2720,3627,2720,3626,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_88_pre1_10_c2_x10_030723_local3.png
87,433.3,126.15,1733.2,504.6,20,320,431,124,437,129,5712.86328125,14.316343307495117,1203.685302734375,bright,1635746.2400631607,58,88,1,post_event_1_16,source_fill,0.13585909866847906,28.0,2.0,True,0,0,1,1,0,10_c2_x10_030723,3,10,9068,2720,3627,2720,3626,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_88_pre1_10_c2_x10_030723_local3.png
130,301.5263157894737,201.57894736842104,1206.1052631578948,806.3157894736842,19,304,299,200,305,204,5838.79150390625,14.623666763305664,933.6989135742188,bright,1622306.283817361,59,88,1,post_event_1_16,source_fill,0.13585909866847906,28.0,2.0,True,0,0,1,1,0,10_c2_x10_030723,3,10,9068,2720,3627,2720,3626,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_88_pre1_10_c2_x10_030723_local3.png
113,79.6470588235294,176.0,318.5882352941176,704.0,17,272,78,174,83,179,6095.794921875,15.250874519348145,1277.6839599609375,bright,1580425.4586363193,60,88,1,post_event_1_16,source_fill,0.13585909866847906,28.0,2.0,True,0,0,1,1,0,10_c2_x10_030723,3,10,9068,2720,3627,2720,3626,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_88_pre1_10_c2_x10_030723_local3.png
11,207.92727272727274,16.454545454545453,831.709090909091,65.81818181818181,55,880,204,13,213,21,9689.1435546875,24.847431182861328,1451.306640625,bright,13241268.023277912,1,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
37,143.55555555555554,58.0,574.2222222222222,232.0,45,720,140,54,148,63,10566.20703125,27.51865005493164,1663.638427734375,bright,13084548.91654171,2,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
100,297.74285714285713,162.88571428571427,1190.9714285714285,651.5428571428571,35,560,295,159,301,167,12048.833984375,30.432432174682617,1684.49267578125,bright,12833636.305472609,3,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
22,333.6010638297872,43.1436170212766,1334.404255319149,172.5744680851064,188,3008,325,31,342,53,4143.6083984375,14.843092918395996,917.8181762695312,bright,11562745.32138532,4,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
19,407.44736842105266,27.92105263157895,1629.7894736842106,111.6842105263158,38,608,404,25,412,32,10389.1015625,26.318923950195312,1849.3148193359375,bright,10390339.009503126,5,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
150,296.26027397260276,270.958904109589,1185.041095890411,1083.835616438356,73,1168,292,263,301,278,7397.07275390625,18.82063865661621,1183.23388671875,bright,10162887.239511847,6,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
29,249.10256410256412,42.56410256410256,996.4102564102565,170.25641025641025,39,624,246,39,253,47,9952.7841796875,25.311748504638672,1748.2987060546875,bright,9824972.433010664,7,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
31,415.26605504587155,47.30275229357798,1661.0642201834862,189.21100917431193,109,1744,407,40,423,56,5365.24462890625,16.177282333374023,1024.556396484375,bright,9460663.40928841,8,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
93,474.0,138.77777777777777,1896.0,555.1111111111111,27,432,471,137,478,142,10637.0791015625,26.908395767211914,1747.6365966796875,bright,7728121.8253435325,9,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
62,202.57692307692307,95.6923076923077,810.3076923076923,382.7692307692308,78,1248,197,90,208,102,6147.16796875,15.700603485107422,1098.2796630859375,bright,7528111.253028363,10,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
59,176.92307692307693,88.8076923076923,707.6923076923077,355.2307692307692,26,416,174,86,180,92,9916.2373046875,25.10901641845703,1619.267578125,bright,6473661.097610578,11,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
9,12.1875,15.0,48.75,60.0,32,512,9,12,16,19,8340.5634765625,21.17579460144043,1307.986572265625,bright,5651777.889278829,12,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
60,153.61904761904762,90.28571428571429,614.4761904761905,361.14285714285717,21,336,151,88,157,93,10176.103515625,25.757701873779297,1427.7728271484375,bright,5504373.852435909,13,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
124,362.6470588235294,213.0,1450.5882352941176,852.0,17,272,361,211,366,216,11169.6708984375,28.237857818603516,1674.193603515625,bright,5361928.838081416,14,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
13,71.44,22.68,285.76,90.72,25,400,69,20,75,26,9095.884765625,23.061237335205078,783.1304931640625,bright,5244058.933843859,15,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
131,20.516129032258064,225.96774193548387,82.06451612903226,903.8709677419355,31,496,18,223,24,230,8069.52587890625,20.499225616455078,1047.185791015625,bright,5127989.979895188,16,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
143,28.404255319148938,250.53191489361703,113.61702127659575,1002.1276595744681,47,752,26,246,33,258,6497.1337890625,16.57419776916504,1135.083740234375,bright,5061184.676574385,17,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
152,99.1891891891892,268.81081081081084,396.7567567567568,1075.2432432432433,37,592,96,266,104,273,7030.2373046875,17.904939651489258,661.4033203125,bright,4657411.063014893,18,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
57,437.0,85.0,1748.0,340.0,25,400,434,83,441,88,8427.591796875,21.393033981323242,1225.8262939453125,bright,4507293.942281697,19,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
130,370.875,225.21875,1483.5,900.875,32,512,367,222,375,229,7436.751953125,18.91968536376953,1239.72265625,bright,4502432.226608753,20,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
3,253.4090909090909,6.090909090909091,1013.6363636363636,24.363636363636363,22,352,251,4,257,10,8727.25390625,22.14105796813965,1297.0428466796875,bright,4251073.962100998,21,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
155,19.03125,273.25,76.125,1093.0,32,512,17,269,22,279,7143.6455078125,18.190298080444336,1368.11474609375,bright,4158241.3173803687,22,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
94,294.95454545454544,141.6818181818182,1179.8181818181818,566.7272727272727,22,352,293,139,298,145,8351.724609375,21.203657150268555,1457.772705078125,bright,3895916.3150742576,23,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
104,269.0,170.5,1076.0,682.0,16,256,267,169,272,173,9798.751953125,24.815746307373047,1496.586181640625,bright,3890613.4815620184,24,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
127,75.5,221.0,302.0,884.0,22,352,73,219,79,224,8277.4365234375,21.018220901489258,662.6978759765625,bright,3827493.765648622,25,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
82,471.6144578313253,127.90361445783132,1886.4578313253012,511.6144578313253,83,1328,466,122,478,134,3330.009033203125,13.790924072265625,774.35498046875,bright,3811683.8441596255,26,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
133,66.78571428571429,227.64285714285714,267.14285714285717,910.5714285714286,14,224,65,226,70,230,10245.056640625,25.929821014404297,1179.4747314453125,bright,3719134.789633766,27,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
18,53.0,27.352941176470587,212.0,109.41176470588235,17,272,51,25,56,30,9002.2734375,22.827560424804688,1411.1319580078125,bright,3493498.9945374727,28,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
20,75.5,28.5,302.0,114.0,20,320,74,26,78,32,8015.57958984375,20.36456298828125,1332.7392578125,bright,3264675.5088990927,29,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
99,455.0,159.64705882352942,1820.0,638.5882352941177,17,272,453,158,458,163,8638.7021484375,21.920015335083008,1278.8819580078125,bright,3219128.220672397,30,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
30,73.5,41.5,294.0,166.0,16,256,71,40,77,44,8648.861328125,21.945369720458984,888.0474243164062,bright,3036839.352106929,31,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
101,463.1063829787234,165.61702127659575,1852.4255319148936,662.468085106383,47,752,460,160,468,173,4880.21630859375,12.813166618347168,935.90234375,bright,2938958.1606925833,32,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
129,311.32,225.08,1245.28,900.32,50,800,306,222,319,229,4761.11083984375,12.24070930480957,393.6091003417969,bright,2913968.687925255,33,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
66,184.61904761904762,101.23809523809524,738.4761904761905,404.95238095238096,21,336,182,99,188,105,7142.4091796875,18.184946060180664,844.6307373046875,bright,2727570.8391194846,34,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
126,404.7894736842105,219.94736842105263,1619.157894736842,879.7894736842105,19,304,403,217,407,224,7425.2548828125,18.890987396240234,1210.416015625,bright,2665137.5316965617,35,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
45,260.7692307692308,72.76923076923077,1043.076923076923,291.0769230769231,13,208,259,71,264,75,8950.80078125,22.69907569885254,1175.03173828125,bright,2641273.7584862486,36,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
87,425.030303030303,134.42424242424244,1700.121212121212,537.6969696969697,33,528,422,131,429,139,5451.4755859375,13.964007377624512,1072.6988525390625,bright,2512106.694932048,37,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
58,119.375,86.75,477.5,347.0,24,384,117,84,122,91,6300.91357421875,16.084388732910156,1040.3543701171875,bright,2432312.2392049134,38,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
136,432.3703703703704,238.8148148148148,1729.4814814814815,955.2592592592592,27,432,429,236,436,243,5918.71630859375,15.130342483520508,975.1995849609375,bright,2417909.5299191857,39,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
157,38.07142857142857,283.7857142857143,152.28571428571428,1135.142857142857,14,224,36,281,41,287,8237.5927734375,20.918760299682617,1503.770263671875,bright,2412483.201435115,40,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
91,319.64285714285717,135.78571428571428,1278.5714285714287,543.1428571428571,14,224,318,134,322,139,7867.0966796875,19.99392318725586,1066.3013916015625,bright,2202117.774085425,41,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
80,170.61764705882354,122.3529411764706,682.4705882352941,489.4117647058824,34,544,167,120,176,126,5007.86328125,12.856657028198242,796.4872436523438,bright,2189068.9421387166,42,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
26,46.310344827586206,41.03448275862069,185.24137931034483,164.13793103448276,29,464,43,38,50,46,5390.2861328125,13.811267852783203,772.1803588867188,bright,2158953.881919075,43,90,2,post_event_1_16,source_fill,0.18190494647870747,26.0,4.0,True,0,0,1,1,0,10_c2_x10_030723,5,10,9068,4534,5440,4534,5439,12,4,60,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_sampling_manifest/overlays/cycle_90_pre2_10_c2_x10_030723_local5.png
